id,ontology_term_id,synonym,external_id,external_srouce,parent_id,parent_source,comment,curator,created_at,updated_at
3859,7996,Pvc,,,,,,,2018-02-27 00:23:32 UTC,2018-02-27 00:23:32 UTC
3860,8163,Epileptic spasms,,,,,,,2018-02-27 00:23:32 UTC,2018-02-27 00:23:32 UTC
3861,9827,Ssri,,,,,,,2018-02-27 00:23:32 UTC,2018-02-27 00:23:32 UTC
3862,8416,Kidney stone,,,,,,,2018-02-27 00:23:32 UTC,2018-02-27 00:23:32 UTC
3863,8416,Renal stone,,,,,,,2018-02-27 00:23:32 UTC,2018-02-27 00:23:32 UTC
3864,9214,Hepatotoxic agent,,,,,,,2018-02-27 00:23:32 UTC,2018-02-27 00:23:32 UTC
3865,9214,Hepatotoxic,,,,,,,2018-02-27 00:23:32 UTC,2018-02-27 00:23:32 UTC
3866,8826,Affective disorder,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3867,8826,Major affective disorder,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3868,8826,Emotional disturbance,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3869,8826,Emotional disorder,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3870,9046,Lns,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3871,9046,Kelley-seegmiller syndrome,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3872,9046,Nyhan's syndrome,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3873,9046,Hypoxanthin guanine phosphoribosyl transferase,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3874,8721,Pulmonary oedema,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3875,9398,Anti-redeposition agent,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3876,9781,Anti hiv,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3877,9320,Thermogenic agent,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3878,8960,Fha,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3879,9241,Sweetening agent,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3880,9723,Anti leprotic,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3881,8934,Dhpuria,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3882,9789,Anti-ecchymotic,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3883,9789,Anti ecchymotic,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3884,9271,"Antineoplastic agent, antineoplastic, anti spastic, anticancer agent, cytostatic",,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3885,9271,Anti neoplastic,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3886,9576,Anti-precipitant,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3887,9336,Colouring agent,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3888,7844,Gastric secretion,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3889,8880,Cact,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3890,9059,Hepatic methionine adenosyl transferase deficiency,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3891,9059,Mat deficiency,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3892,9059,Mat i/iii deficiency,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3893,9059,"Hypermethioninemia, isolated persistent",,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3894,8649,Hy,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3895,9323,Oxytocic,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3896,8906,Coprophagy,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3897,8042,Presynaptic plasma membrane,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3898,8042,Pre-synaptic membrane,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3899,9155,Sphingolipidosis,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3900,9155,Hexosaminidase a deficiency,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3901,9155,Gm2 gangliosidosis,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3902,9155,Tsd,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3903,9510,Anti-crock agent,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3904,9128,Kidney failure,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3905,9128,Esrf,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3906,9128,Eskf,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3907,10018,Anti-viral response,,,,,,,2018-02-27 00:23:33 UTC,2018-02-27 00:23:33 UTC
3908,9987,Signal transduction,,,,,,,2018-02-27 00:23:34 UTC,2018-02-27 00:23:34 UTC
3909,8698,Sleepiness,,,,,,,2018-02-27 00:23:34 UTC,2018-02-27 00:23:34 UTC
3910,8698,Somnolence,,,,,,,2018-02-27 00:23:34 UTC,2018-02-27 00:23:34 UTC
3911,9343,Anti-anacarditic,,,,,,,2018-02-27 00:23:34 UTC,2018-02-27 00:23:34 UTC
3912,8595,Anorexia,,,,,,,2018-02-27 00:23:34 UTC,2018-02-27 00:23:34 UTC
3913,7976,Host endoplasmic reticulum lumen,,,,,,,2018-02-27 00:23:34 UTC,2018-02-27 00:23:34 UTC
3914,7976,Er lumen,,,,,,,2018-02-27 00:23:34 UTC,2018-02-27 00:23:34 UTC
3915,9325,Sclerosing solution,,,,,,,2018-02-27 00:23:34 UTC,2018-02-27 00:23:34 UTC
3916,8587,Podagra,,,,,,,2018-02-27 00:23:34 UTC,2018-02-27 00:23:34 UTC
3917,9963,Glucose transport induction,,,,,,,2018-02-27 00:23:34 UTC,2018-02-27 00:23:34 UTC
3918,8014,Outer mitochondrial membrane,,,,,,,2018-02-27 00:23:34 UTC,2018-02-27 00:23:34 UTC
3919,9202,Amnestic,,,,,,,2018-02-27 00:23:34 UTC,2018-02-27 00:23:34 UTC
3920,9014,Hypogammaglobulinaemia,,,,,,,2018-02-27 00:23:34 UTC,2018-02-27 00:23:34 UTC
3921,8455,Peroxisomal biogenesis disorder complementation group 11,,,,,,,2018-02-27 00:23:34 UTC,2018-02-27 00:23:34 UTC
3922,10058,Nutrition,,,,,,,2018-02-27 00:23:34 UTC,2018-02-27 00:23:34 UTC
3923,9339,Anti-hyperactivity,,,,,,,2018-02-27 00:23:34 UTC,2018-02-27 00:23:34 UTC
3924,8920,Dvt,,,,,,,2018-02-27 00:23:34 UTC,2018-02-27 00:23:34 UTC
3925,8920,Deep venous thrombosis,,,,,,,2018-02-27 00:23:34 UTC,2018-02-27 00:23:34 UTC
3926,8920,Deep-vein thrombosis,,,,,,,2018-02-27 00:23:34 UTC,2018-02-27 00:23:34 UTC
3927,8216,Flu-like symptoms,,,,,,,2018-02-27 00:23:34 UTC,2018-02-27 00:23:34 UTC
3928,9625,Scent agent,,,,,,,2018-02-27 00:23:34 UTC,2018-02-27 00:23:34 UTC
3929,9625,Odour agent,,,,,,,2018-02-27 00:23:34 UTC,2018-02-27 00:23:34 UTC
3930,9625,Odor,,,,,,,2018-02-27 00:23:34 UTC,2018-02-27 00:23:34 UTC
3931,9625,Odour,,,,,,,2018-02-27 00:23:34 UTC,2018-02-27 00:23:34 UTC
3932,9625,Scent,,,,,,,2018-02-27 00:23:34 UTC,2018-02-27 00:23:34 UTC
3933,9446,Anti-sagging agent,,,,,,,2018-02-27 00:23:34 UTC,2018-02-27 00:23:34 UTC
3934,8099,Striated muscle,,,,,,,2018-02-27 00:23:34 UTC,2018-02-27 00:23:34 UTC
3935,7777,Gut microflora,,,,,,,2018-02-27 00:23:35 UTC,2018-02-27 00:23:35 UTC
3936,7777,Gut microbes,,,,,,,2018-02-27 00:23:35 UTC,2018-02-27 00:23:35 UTC
3937,7777,Gut bacteria,,,,,,,2018-02-27 00:23:35 UTC,2018-02-27 00:23:35 UTC
3938,8821,Hypocorticism,,,,,,,2018-02-27 00:23:35 UTC,2018-02-27 00:23:35 UTC
3939,8821,Hypocortisolism,,,,,,,2018-02-27 00:23:35 UTC,2018-02-27 00:23:35 UTC
3940,8821,Chronic adrenal insufficiency,,,,,,,2018-02-27 00:23:35 UTC,2018-02-27 00:23:35 UTC
3941,9123,Pdh,,,,,,,2018-02-27 00:23:35 UTC,2018-02-27 00:23:35 UTC
3942,10112,Facilitated diffusion,,,,,,,2018-02-27 00:23:35 UTC,2018-02-27 00:23:35 UTC
3943,10112,Facilitated transport,,,,,,,2018-02-27 00:23:35 UTC,2018-02-27 00:23:35 UTC
3944,9651,Anti beriberi,,,,,,,2018-02-27 00:23:35 UTC,2018-02-27 00:23:35 UTC
3945,7861,Seminal vesicles,,,,,,,2018-02-27 00:23:35 UTC,2018-02-27 00:23:35 UTC
3946,7952,Daughter centriole,,,,,,,2018-02-27 00:23:35 UTC,2018-02-27 00:23:35 UTC
3947,7952,Mother centriole,,,,,,,2018-02-27 00:23:35 UTC,2018-02-27 00:23:35 UTC
3948,9973,Protein expression,,,,,,,2018-02-27 00:23:35 UTC,2018-02-27 00:23:35 UTC
3949,9973,Expressed,,,,,,,2018-02-27 00:23:35 UTC,2018-02-27 00:23:35 UTC
3950,9094,Pd,,,,,,,2018-02-27 00:23:35 UTC,2018-02-27 00:23:35 UTC
3951,9979,Transcription process,,,,,,,2018-02-27 00:23:35 UTC,2018-02-27 00:23:35 UTC
3952,9057,Menkes kinky hair syndrome,,,,,,,2018-02-27 00:23:35 UTC,2018-02-27 00:23:35 UTC
3953,9057,Kinky hair disease,,,,,,,2018-02-27 00:23:35 UTC,2018-02-27 00:23:35 UTC
3954,9057,Menkes syndrome,,,,,,,2018-02-27 00:23:35 UTC,2018-02-27 00:23:35 UTC
3955,8189,Vascular dementia,,,,,,,2018-02-27 00:23:35 UTC,2018-02-27 00:23:35 UTC
3956,8684,Altered function of the blood-brain barrier,,,,,,,2018-02-27 00:23:35 UTC,2018-02-27 00:23:35 UTC
3957,9747,Anti sarcomic,,,,,,,2018-02-27 00:23:35 UTC,2018-02-27 00:23:35 UTC
3958,8186,Pnp deficiency,,,,,,,2018-02-27 00:23:35 UTC,2018-02-27 00:23:35 UTC
3959,8925,D-glycerate kinase deficiency,,,,,,,2018-02-27 00:23:35 UTC,2018-02-27 00:23:35 UTC
3960,8925,Hyperglycinemia,,,,,,,2018-02-27 00:23:35 UTC,2018-02-27 00:23:35 UTC
3961,8925,Nkh,,,,,,,2018-02-27 00:23:35 UTC,2018-02-27 00:23:35 UTC
3962,8925,Non-ketotic hyperglycinemia,,,,,,,2018-02-27 00:23:35 UTC,2018-02-27 00:23:35 UTC
3963,8925,Glycine encephalopathy,,,,,,,2018-02-27 00:23:35 UTC,2018-02-27 00:23:35 UTC
3964,8925,D-glyceric aciduria,,,,,,,2018-02-27 00:23:35 UTC,2018-02-27 00:23:35 UTC
3965,7927,Fallopian tubes,,,,,,,2018-02-27 00:23:36 UTC,2018-02-27 00:23:36 UTC
3966,9166,Tuberculosis meningitis,,,,,,,2018-02-27 00:23:36 UTC,2018-02-27 00:23:36 UTC
3967,9166,Tubercular meningitis,,,,,,,2018-02-27 00:23:36 UTC,2018-02-27 00:23:36 UTC
3968,9166,Tb meningitis,,,,,,,2018-02-27 00:23:36 UTC,2018-02-27 00:23:36 UTC
3969,8029,Cytoplasmic foci,,,,,,,2018-02-27 00:23:36 UTC,2018-02-27 00:23:36 UTC
3970,8029,Cytoplasmic mrna processing body,,,,,,,2018-02-27 00:23:36 UTC,2018-02-27 00:23:36 UTC
3971,8029,P body,,,,,,,2018-02-27 00:23:36 UTC,2018-02-27 00:23:36 UTC
3972,9021,Ptc,,,,,,,2018-02-27 00:23:36 UTC,2018-02-27 00:23:36 UTC
3973,9021,Bih,,,,,,,2018-02-27 00:23:36 UTC,2018-02-27 00:23:36 UTC
3974,9021,Iih,,,,,,,2018-02-27 00:23:36 UTC,2018-02-27 00:23:36 UTC
3975,9021,Pseudotumor cerebri,,,,,,,2018-02-27 00:23:36 UTC,2018-02-27 00:23:36 UTC
3976,9021,Benign intracranial hypertension,,,,,,,2018-02-27 00:23:36 UTC,2018-02-27 00:23:36 UTC
3977,7902,Teeth,,,,,,,2018-02-27 00:23:36 UTC,2018-02-27 00:23:36 UTC
3978,9993,Mitosis division,,,,,,,2018-02-27 00:23:36 UTC,2018-02-27 00:23:36 UTC
3979,9760,Anti vaccinia,,,,,,,2018-02-27 00:23:36 UTC,2018-02-27 00:23:36 UTC
3980,9156,Tmj syndrome,,,,,,,2018-02-27 00:23:36 UTC,2018-02-27 00:23:36 UTC
3981,9156,Tmd,,,,,,,2018-02-27 00:23:36 UTC,2018-02-27 00:23:36 UTC
3982,9156,Tmj,,,,,,,2018-02-27 00:23:36 UTC,2018-02-27 00:23:36 UTC
3983,9156,Tmjd,,,,,,,2018-02-27 00:23:36 UTC,2018-02-27 00:23:36 UTC
3984,9699,Anti bacillary,,,,,,,2018-02-27 00:23:36 UTC,2018-02-27 00:23:36 UTC
3985,8526,Hypernephroma,,,,,,,2018-02-27 00:23:36 UTC,2018-02-27 00:23:36 UTC
3986,8526,Rcc,,,,,,,2018-02-27 00:23:36 UTC,2018-02-27 00:23:36 UTC
3987,8526,Renal carcinoma,,,,,,,2018-02-27 00:23:36 UTC,2018-02-27 00:23:36 UTC
3988,9742,Anti rabies,,,,,,,2018-02-27 00:23:36 UTC,2018-02-27 00:23:36 UTC
3989,10057,Neurologic process,,,,,,,2018-02-27 00:23:36 UTC,2018-02-27 00:23:36 UTC
3990,7843,Vitreous humour,,,,,,,2018-02-27 00:23:36 UTC,2018-02-27 00:23:36 UTC
3991,8948,Inherited hypermethioninemia,,,,,,,2018-02-27 00:23:36 UTC,2018-02-27 00:23:36 UTC
3992,8829,Alcohol intoxication,,,,,,,2018-02-27 00:23:36 UTC,2018-02-27 00:23:36 UTC
3993,8616,Arginase deficiency,,,,,,,2018-02-27 00:23:36 UTC,2018-02-27 00:23:36 UTC
3994,8899,Central nervous system tumor,,,,,,,2018-02-27 00:23:36 UTC,2018-02-27 00:23:36 UTC
3995,9726,Anti lyme,,,,,,,2018-02-27 00:23:37 UTC,2018-02-27 00:23:37 UTC
3996,9726,Anti-lyme,,,,,,,2018-02-27 00:23:37 UTC,2018-02-27 00:23:37 UTC
3997,8540,Reye syndrome,,,,,,,2018-02-27 00:23:37 UTC,2018-02-27 00:23:37 UTC
3998,8058,Mixed synapse,,,,,,,2018-02-27 00:23:37 UTC,2018-02-27 00:23:37 UTC
3999,8058,Synaptic junction,,,,,,,2018-02-27 00:23:37 UTC,2018-02-27 00:23:37 UTC
4000,8058,Electrotonic synapse,,,,,,,2018-02-27 00:23:37 UTC,2018-02-27 00:23:37 UTC
4001,8565,Pct,,,,,,,2018-02-27 00:23:37 UTC,2018-02-27 00:23:37 UTC
4002,9204,Cardiotoxic agent,,,,,,,2018-02-27 00:23:37 UTC,2018-02-27 00:23:37 UTC
4003,8292,Renal infection,,,,,,,2018-02-27 00:23:37 UTC,2018-02-27 00:23:37 UTC
4004,9038,Kidney damage,,,,,,,2018-02-27 00:23:37 UTC,2018-02-27 00:23:37 UTC
4005,9038,Renal damage,,,,,,,2018-02-27 00:23:37 UTC,2018-02-27 00:23:37 UTC
4006,8090,Subcutaneuos layer,,,,,,,2018-02-27 00:23:37 UTC,2018-02-27 00:23:37 UTC
4007,8090,Subcutaneuos tissue,,,,,,,2018-02-27 00:23:37 UTC,2018-02-27 00:23:37 UTC
4008,8090,Hypoderm,,,,,,,2018-02-27 00:23:37 UTC,2018-02-27 00:23:37 UTC
4009,8090,Subcutis,,,,,,,2018-02-27 00:23:37 UTC,2018-02-27 00:23:37 UTC
4010,9183,Cfs,,,,,,,2018-02-27 00:23:37 UTC,2018-02-27 00:23:37 UTC
4011,8841,Angina pectoris,,,,,,,2018-02-27 00:23:37 UTC,2018-02-27 00:23:37 UTC
4012,8987,Gsd type v,,,,,,,2018-02-27 00:23:37 UTC,2018-02-27 00:23:37 UTC
4013,8987,Gsd-v,,,,,,,2018-02-27 00:23:37 UTC,2018-02-27 00:23:37 UTC
4014,8987,Mcardle disease,,,,,,,2018-02-27 00:23:37 UTC,2018-02-27 00:23:37 UTC
4015,8987,Myophosphorylase deficiency,,,,,,,2018-02-27 00:23:37 UTC,2018-02-27 00:23:37 UTC
4016,8987,Muscle phosphorylase deficiency,,,,,,,2018-02-27 00:23:37 UTC,2018-02-27 00:23:37 UTC
4017,8987,"Glycogenosis, type v",,,,,,,2018-02-27 00:23:37 UTC,2018-02-27 00:23:37 UTC
4018,7749,Gi tract,,,,,,,2018-02-27 00:23:37 UTC,2018-02-27 00:23:37 UTC
4019,9710,Anti epstein-barr virus,,,,,,,2018-02-27 00:23:37 UTC,2018-02-27 00:23:37 UTC
4020,7765,Intra-peritoneal,,,,,,,2018-02-27 00:23:37 UTC,2018-02-27 00:23:37 UTC
4021,8679,Damage to nerve,,,,,,,2018-02-27 00:23:37 UTC,2018-02-27 00:23:37 UTC
4022,8182,Kartagener syndrome,,,,,,,2018-02-27 00:23:37 UTC,2018-02-27 00:23:37 UTC
4023,8182,Primary ciliary syndrome,,,,,,,2018-02-27 00:23:37 UTC,2018-02-27 00:23:37 UTC
4024,8150,South african genetic porphyria,,,,,,,2018-02-27 00:23:37 UTC,2018-02-27 00:23:37 UTC
4025,8150,Mixed porphyria,,,,,,,2018-02-27 00:23:37 UTC,2018-02-27 00:23:37 UTC
4026,8150,Mixed hepatic porphyria,,,,,,,2018-02-27 00:23:37 UTC,2018-02-27 00:23:37 UTC
4027,8150,Porphyria variegata,,,,,,,2018-02-27 00:23:37 UTC,2018-02-27 00:23:37 UTC
4028,8938,Diverticulosis,,,,,,,2018-02-27 00:23:37 UTC,2018-02-27 00:23:37 UTC
4029,8962,Galactosemia type 1,,,,,,,2018-02-27 00:23:37 UTC,2018-02-27 00:23:37 UTC
4030,7935,Mitochondrion membrane,,,,,,,2018-02-27 00:23:38 UTC,2018-02-27 00:23:38 UTC
4031,9098,Peroxisomal disorder factor 12,,,,,,,2018-02-27 00:23:38 UTC,2018-02-27 00:23:38 UTC
4032,8982,Gis,,,,,,,2018-02-27 00:23:38 UTC,2018-02-27 00:23:38 UTC
4033,9295,Antihyperglycemic,,,,,,,2018-02-27 00:23:38 UTC,2018-02-27 00:23:38 UTC
4034,9295,Anti-hyperglycemic,,,,,,,2018-02-27 00:23:38 UTC,2018-02-27 00:23:38 UTC
4035,8366,Hypoglycaemia,,,,,,,2018-02-27 00:23:38 UTC,2018-02-27 00:23:38 UTC
4036,9134,Sardh deficiency,,,,,,,2018-02-27 00:23:38 UTC,2018-02-27 00:23:38 UTC
4037,9134,Hypersarcosinemia,,,,,,,2018-02-27 00:23:38 UTC,2018-02-27 00:23:38 UTC
4038,9717,Anti hepatocarcinogenic,,,,,,,2018-02-27 00:23:38 UTC,2018-02-27 00:23:38 UTC
4039,9084,"Acidemia, orotic",,,,,,,2018-02-27 00:23:38 UTC,2018-02-27 00:23:38 UTC
4040,9084,"Orotic aciduria, hereditary",,,,,,,2018-02-27 00:23:38 UTC,2018-02-27 00:23:38 UTC
4041,9084,Orotidylic pyrophosphorylase and orotidylic decarboxylase deficiency,,,,,,,2018-02-27 00:23:38 UTC,2018-02-27 00:23:38 UTC
4042,9084,Orotate phosphoribosyltransferase and omp decarboxylase deficiency,,,,,,,2018-02-27 00:23:38 UTC,2018-02-27 00:23:38 UTC
4043,9084,Oprt and omp decarboxylase deficiency,,,,,,,2018-02-27 00:23:38 UTC,2018-02-27 00:23:38 UTC
4044,9084,Uridine monophosphate synthase deficiency,,,,,,,2018-02-27 00:23:38 UTC,2018-02-27 00:23:38 UTC
4045,9084,Ump synthase deficiency,,,,,,,2018-02-27 00:23:38 UTC,2018-02-27 00:23:38 UTC
4046,9084,Umps deficiency,,,,,,,2018-02-27 00:23:38 UTC,2018-02-27 00:23:38 UTC
4047,9731,Anti methicillin-resistant staphylococcus aureus,,,,,,,2018-02-27 00:23:38 UTC,2018-02-27 00:23:38 UTC
4048,9169,Richner-hanhart syndrome,,,,,,,2018-02-27 00:23:38 UTC,2018-02-27 00:23:38 UTC
4049,9169,Oculocutaneous tyrosinemia,,,,,,,2018-02-27 00:23:38 UTC,2018-02-27 00:23:38 UTC
4050,9169,Tyrosinaemia type ii,,,,,,,2018-02-27 00:23:38 UTC,2018-02-27 00:23:38 UTC
4051,8087,Collagenous fiber,,,,,,,2018-02-27 00:23:38 UTC,2018-02-27 00:23:38 UTC
4052,9832,Tooth paste,,,,,,,2018-02-27 00:23:38 UTC,2018-02-27 00:23:38 UTC
4053,8516,17--beta-hydroxysteroid dehydrogenase,,,,,,,2018-02-27 00:23:38 UTC,2018-02-27 00:23:38 UTC
4054,8516,17-beta-hydroxysteroid dehydrogenase,,,,,,,2018-02-27 00:23:38 UTC,2018-02-27 00:23:38 UTC
4055,8910,Corticosterone methyl oxidase deficiency type ii,,,,,,,2018-02-27 00:23:38 UTC,2018-02-27 00:23:38 UTC
4056,8850,Aica-ribosiduria,,,,,,,2018-02-27 00:23:38 UTC,2018-02-27 00:23:38 UTC
4057,9713,Anti hemolytic,,,,,,,2018-02-27 00:23:38 UTC,2018-02-27 00:23:38 UTC
4058,9821,Ophthalmic agent,,,,,,,2018-02-27 00:23:38 UTC,2018-02-27 00:23:38 UTC
4059,9041,Galactosylceramide lipidosis,,,,,,,2018-02-27 00:23:38 UTC,2018-02-27 00:23:38 UTC
4060,9041,Globoid cell leukodystrophy,,,,,,,2018-02-27 00:23:38 UTC,2018-02-27 00:23:38 UTC
4061,9073,Nags deficiency,,,,,,,2018-02-27 00:23:38 UTC,2018-02-27 00:23:38 UTC
4062,9073,Hyperammonemia iii,,,,,,,2018-02-27 00:23:38 UTC,2018-02-27 00:23:38 UTC
4063,8460,Ihh,,,,,,,2018-02-27 00:23:38 UTC,2018-02-27 00:23:38 UTC
4064,9880,Osmolosis agent,,,,,,,2018-02-27 00:23:38 UTC,2018-02-27 00:23:38 UTC
4065,8078,Gastrointestinal system,,,,,,,2018-02-27 00:23:38 UTC,2018-02-27 00:23:38 UTC
4066,9082,Oms,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4067,8537,Tic disorders,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4068,8537,Motors tics,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4069,8537,Phonic tics,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4070,8537,Other specified tic disorder,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4071,8537,Unspecified tic disorder,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4072,8537,Provisional tic disorder,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4073,8537,Persistent (chronic) motor or vocal tic disorder (specify motor or vocal),,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4074,8537,Tourette's disorder,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4075,8806,3-methylglutaconyl-coa hydratase deficiency,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4076,8806,3-methylglutaconic aciduria type i,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4077,8573,Hyperhomocysteinaemia,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4078,8161,Portosystemic encephalopathy,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4079,8161,Hepatoencephalopathy,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4080,9284,Aphidifuge,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4081,9133,Hexosaminidase a and b deficiency,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4082,9133,Jatzkewitz-pilz syndrome,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4083,9785,Anti dementia,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4084,9785,Anti dementic,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4085,9785,Antidementic,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4086,8464,Chf,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4087,8464,Chronic heart failure,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4088,8464,Congestive cardiac failure,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4089,8464,Ccf,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4090,10023,Platelet activation,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4091,8579,Asl,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4092,8579,Argininosuccinic acidemia,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4093,8579,Argininosuccinic aciduria (asl),,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4094,8894,"Ophthalmoplegia, pigmentary degenaration of retina and cardiomyopathy",,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4095,8894,Kearns-sayre disease,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4096,8894,Kearns-sayre syndrome,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4097,8894,Kss,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4098,8894,Oculocraniosomatic syndrome,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4099,8894,Ophthalmoplegia-plus syndrome,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4100,8894,Mitochondrial cytopathy,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4101,8894,"Ophthalmoplegia, progressive external, with ragged-red fibre",,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4102,8894,Chronic progressive external ophthalmoplegia with myopathy,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4103,8894,Cpeo with myopathy,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4104,8894,Cpeo with ragged-red fibres,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4105,9813,Antihistamine,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4106,9813,Anti histamine,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
